הנזכר בספר יהושע,placeholder,הַנִּזְכָּר בְּסֵפֶר יְהוֹשֻׁעַ
אמא שראתה בנסיעה,placeholder,אִמָּא שֶׁרָאֲתָה בַּנְּסִיעָה
ביטול זמן כפוי שחובה,placeholder,בִּטּוּל זְמַן כָּפוּי שֶׁחוֹבָה
לנצלו להרבצת דעת,placeholder,לְנַצְּלוֹ לְהַרְבָּצַת דַּעַת
הוסיפה והסבירה כי,placeholder,הוֹסִיפָה וְהִסְבִּירָה כִּי
מי-נפתוח נקראה ככל,placeholder,מֵי-נֶפְתּוֹחַ נִקְרְאָה כְּכָל
הנראה על שמו של פרעה,placeholder,הַנִּרְאֶה עַל שְׁמוֹ שֶׁל פַּרְעֹה
מרנפתח שבמסע,placeholder,מֶרְנֶפְּתָח שֶׁבְּמַסַּע
הכיבושים שלו בכנען,placeholder,הַכִּבּוּשִׁים שֶׁלּוֹ בִּכְנַעַן
בתקופת התנחלותם של,placeholder,בִּתְקוּפַת הִתְנַחֲלוּתָם שֶׁל
השבטים העבריים הגיע,placeholder,הַשְּׁבָטִים הָעִבְרִיִּים הִגִּיעַ
אף לכאן ואסף לו את הכפר,placeholder,אַף לְכָאן וְאָסַף לוֹ אֶת הַכְּפָר
הזה ואת המעיין,placeholder,הַזֶּה וְאֶת הַמַּעְיָן
שלרגליו עם עוד כפרים,placeholder,שֶׁלְּרַגְלָיו עִם עוֹד כְּפָרִים
רבים כאסוף ביצים,placeholder,רַבִּים כְּאִסּוּף בֵּיצִים
עזובות סבתא ששמעה,placeholder,עֲזוּבוֹת סָבְתָא שֶׁשָּׁמְעָה
מתוך נמנום את שמו של,placeholder,מִתּוֹךְ נִמְנוּם אֶת שְׁמֹו שֶׁל
פרעה פקחה עיניה,placeholder,פַּרְעֹה פָּקְחָה עֵינֶיהָ
בבהלה ושאלה אם הפסח,placeholder,בְּבֶהָלָה וְשָׁאֲלָה אִם הַפֶּסַח
כבר עומד אחר כותלנו,placeholder,כְּבָר עוֹמֵד אַחַר כָּתְלֵנוּ
והיא עדיין לא עשתה שום,placeholder,וְהִיא עֲדַיִן לֹא עָשְׂתָה שׁוּם
הכנות לקראתו ואפילו,placeholder,הֲכָנוֹת לִקְרָאתוֹ וַאֲפִלּוּ
ביצים לא קנתה אמא,placeholder,בֵּיצִים לֹא קָנְתָה אִמָּא
ציחקקה ואמרה שאם,placeholder,צִחְקְקָה וְאָמְרָה שֶׁאִם
תתמשך כך הנסיעה,placeholder,תִּתְמַשֵּׁךְ כָּךְ הַנְּסִיעָה
האטית של הגי-אם-סי ללא,placeholder,הָאִטִּית שֶׁל הַגִּי-אֵם-סִי לְלֹא
סוף אכן נגיע הביתה,placeholder,סוֹף אָכֵן נַגִּיעַ הַבַּיְתָה
בערב החג כשהיינו,placeholder,בְּעֶרֶב הֶחָג כְּשֶׁהָיִינוּ
ממש בכניסה לעיר שלח,placeholder,מַמָּשׁ בַּכְּנִיסָה לָעִיר שָׁלַח
אבא מבט ארוך במבנה,placeholder,אַבָּא מַבָּט אָרֹךְ בַּמִּבְנֶה
המאורך הדומה,placeholder,הַמָּאֳרָךְ הַדּוֹמֶה
לקסרקטין שנמתח,placeholder,לִקְסַרְקְטִין שֶׁנִּמְתַּח
משמאל לדרך מקום,placeholder,מִשְּׂמֹאל לַדֶּרֶךְ מָקוֹם
שהיום נבנית התחנה,placeholder,שֶׁהַיּוֹם נִבְנֵית הַתַּחֲנָה
המרכזית החלונות,placeholder,הַמֶּרְכָּזִית הַחַלּוֹנוֹת
הנמוכים והמסורגים,placeholder,הַנְּמוּכִים וְהַמְּסֹרָגִים
השקועים עד מחציתם,placeholder,הַשְּׁקוּעִים עַד מַחֲצִיתָם
בארץ הביטו בנו,placeholder,בָּאָרֶץ הִבִּיטוּ בָּנוּ
בעיניים מצועפות,placeholder,בְּעֵינַיִם מְצֹעָפוֹת
מאחורי הווילונות,placeholder,מֵאֲחוֹרֵי הַוִּילוֹנוֹת
המאובקים,placeholder,הַמְּאֻבָּקִים
והמתפוררים כילו שם,placeholder,וְהַמִּתְפּוֹרְרִים כִּלּוּ שָׁם
את ימיהם בהמתנה,placeholder,אֶת יְמֵיהֶם בְּהַמְתָּנָה
למוות דייריו של מושב,placeholder,לַמָּוֶת דַּיָּרָיו שֶׁל מוֹשַׁב
זקנים וזקנות המאוחד,placeholder,זְקֵנִים וּזְקֵנוֹת הַמְּאֻחָד
שרבים מהם היו מודעיה,placeholder,שֶׁרַבִּים מֵהֶם הָיוּ מוֹדָעֶיהָ
ומכריה של סבתא,placeholder,וּמַכָּרֶיהָ שֶׁל סָבְתָא
אחר-כך העביר מבטו,placeholder,אַחַר-כָּךְ הֶעֱבִיר מַבָּטוֹ
ימינה אל המקום שזה לא,placeholder,יָמִינָה אֶל הַמָּקוֹם שֶׁזֶּה לֹא
כבר נבנה שם בניין,placeholder,כְּבָר נִבְנָה שָׁם בִּנְיַן
משרדים חדיש המשמש,placeholder,מִשְׂרָדִים חָדִישׁ הַמְּשַׁמֵּשׁ
את חברת בזק ואילו,placeholder,אֶת חֶבְרַת בֶּזֶק וְאִלּוּ
הבניין הקודר שעמד שם,placeholder,הַבִּנְיָן הַקּוֹדֵר שֶׁעָמַד שָׁם
באותם ימים וקומתו,placeholder,בְּאוֹתָם יָמִים וְקוֹמָתֹו
התחתונה הוסתרה,placeholder,הַתַּחְתּוֹנָה הֻסְתְּרָה
בחומת אבן גבוהה ושער,placeholder,בְּחוֹמַת אֶבֶן גְּבוֹהָה וְשַׁעַר
ברזל נעול שיכן את,placeholder,בַּרְזֶל נָעוּל שִׁכֵּן אֶת
בית-החולים לחולי-נפש,placeholder,בֵּית-הַחוֹלִים לְחוֹלֵי-נֶפֶשׁ
עזרת נשים במרפסת,placeholder,עֶזְרַת נָשִׁים בַּמִּרְפֶּסֶת
התלויה העוברת לכל,placeholder,הַתְּלוּיָה הָעוֹבֶרֶת לְכָל
אורך הקומה השנייה,placeholder,אֹרֶךְ הַקּוֹמָה הַשְּׁנִיָּה
מרפסת שהיתה מרושתת,placeholder,מִרְפֶּסֶת שֶׁהָיְתָה מְרֻשֶּׁתֶת
ככלוב עד למעלה מקומת,placeholder,כִּכְלוּב עַד לְמַעְלָה מִקּוֹמַת
אדם התרוצצו הלוך ושוב,placeholder,אָדָם הִתְרוֹצְצוּ הָלוֹךְ וָשׁוֹב
דמויות ערטילאיות,placeholder,דְּמֻיּוֹת עַרְטִילָאִיּוֹת
לבושות פיגמות צועקות,placeholder,לְבוּשׁוֹת פִּיגָמוֹת צוֹעֲקוֹת
ובוכות בקולות מעוררי,placeholder,וּבוֹכוֹת בְּקוֹלוֹת מְעוֹרְרֵי
פלצות לאחר שהשביע,placeholder,פַּלָּצוּת לְאַחַר שֶׁהִשְׂבִּיעַ
אבא את עיניו,placeholder,אַבָּא אֶת עֵינָיו
במשוגעים פצח,placeholder,בַּמְּשֻׁגָּעִים פָּצַח
למרבה מבוכתי ביבבת,placeholder,לְמַרְבֵּה מְבוּכָתִי בְּיִבְבַת
חזנים בנוסח הימים,placeholder,חַזָּנִים בְּנֻסַּח הַיָּמִים
הנוראים אל תשליכנו,placeholder,הַנּוֹרָאִים אַל תַּשְׁלִיכֵנוּ
לעת זקנה ככלות כוחנו,placeholder,לְעֵת זִקְנָה כִּכְלוֹת כֹּחֵנוּ
אל תעזבנו הוא שורר,placeholder,אֶל תַּעַזְבֵנוּ הוּא שׁוֹרֵר
בקול בוכים נופף בידו,placeholder,בְּקוֹל בּוֹכִים נוֹפֵף בְּיָדוֹ
שמאלה לעבר מושב,placeholder,שְׂמֹאלָה לְעֵבֶר מוֹשַׁב
הזקנים ואחר-כך הפנה,placeholder,הַזְּקֵנִים וְאַחַר-כָּךְ הִפְנָה
אותה ימינה בתנועה,placeholder,אוֹתָהּ יָמִינָה בִּתְנוּעָה
גרנדיוזית אל,placeholder,גְּרַנְדְּיוֹזִית אֶל
בית-המשוגעים ורוח,placeholder,בֵּית-הַמְּשֻׁגָּעִים וְרוּחַ
קודשך אל תיקח ממנו,placeholder,קָדְשֶׁךָ אַל תִּקַּח מִמֶּנּוּ
הפעם אביך צודק פנתה,placeholder,הַפַּעַם אָבִיךָ צוֹדֵק פָּנְתָה
אלי אמא בקול רם יותר מן,placeholder,אֵלַי אִמָּא בְּקוֹל רָם יוֹתֵר מִן
הדרוש מגורלם של,placeholder,הַדָּרוּשׁ מִגּוֹרָלָם שֶׁל
הזקנים המחכים באפס,placeholder,הַזְּקֵנִים הַמְּחַכִּים בְּאֶפֶס
מעשה למוות ומן,placeholder,מַעֲשֶׂה לַמָּוֶת וּמִן
הצעקות של המשוגעים,placeholder,הַצְּעָקוֹת שֶׁל הַמְּשֻׁגָּעִים
הבוקעות מן הכלוב הזה,placeholder,הַבּוֹקְעוֹת מִן הַכְּלוּב הַזֶּה
צריך האדם לפחד ולא,placeholder,צָרִיךְ הָאָדָם לְפַחֵד וְלֹא
מצעקותיהם של,placeholder,מִצַּעֲקוֹתֵיהֶם שֶׁל
בעלי-כנף חסרי בינה,placeholder,בַּעֲלֵי-כָּנָף חַסְרֵי בִּינָה
המחוללים מחולות חיזור,placeholder,הַמְּחוֹלְלִים מְחוֹלוֹת חִזּוּר
טיפשיים לפני,placeholder,טִפְּשִׁיִּים לִפְנֵי
בנות-זוגן ואחר-כך,placeholder,בְּנוֹת-זוּגָן וְאַחַר-כָּךְ
הציצה לאחוריה לראות אם,placeholder,הֵצִיצָה לַאֲחוֹרֶיהָ לִרְאוֹת אִם
נרמזה סבתא אשרי אדם,placeholder,נִרְמְזָה סָבְתָא אַשְׁרֵי אָדָם
מפחד תמיד לא נשארה,placeholder,מְפַחֵד תָּמִיד לֹא נִשְׁאֲרָה
סבתא חייבת ובקול,placeholder,סָבְתָא חַיֶּבֶת וּבְקוֹל
צדקני הוסיפה שאנחנו,placeholder,צִדְקָנִי הוֹסִיפָה שֶׁאֲנַחְנוּ
בני-האדם,placeholder,בְּנֵי-הָאָדָם
שוכני-בתי-חומר צריכים,placeholder,שׁוֹכְנֵי-בָּתֵּי-חֹמֶר צְרִיכִים
לפחד גם מן השעה שבה,placeholder,לְפַחֵד גַּם מִן הַשָּׁעָה שֶׁבָּהּ
מתחילים לפקוד אותנו,placeholder,מַתְחִילִים לִפְקֹד אוֹתָנוּ
הצירים וגם מן הלידה,placeholder,הַצִּירִים וְגַם מִן הַלֵּדָה
עצמה מעולם לא יכולתי,placeholder,עַצְמָהּ מֵעוֹלָם לֹא יָכֹלְתִּי
להבין מדוע אצלך,placeholder,לְהָבִין מַדּוּעַ אֶצְלֵךְ
המוות מתלבש תמיד,placeholder,הַמָּוֶת מִתְלַבֵּשׁ תָּמִיד
במשלים של לידה וחיים,placeholder,בִּמְשָׁלִים שֶׁל לֵדָה וְחַיִּים
רטנה אמא די תפסיקי,placeholder,רָטְנָה אִמָּא דַּי תַּפְסִיקִי
אני הרי חוזרת מהחתונה,placeholder,אֲנִי הֲרֵי חוֹזֶרֶת מֵהַחֲתֻנָּה
של הנכד שלי קטעה,placeholder,שֶׁל הַנֶּכֶד שֶׁלִּי קָטְעָה
אותה סבתא וכדי להטות,placeholder,אוֹתָהּ סָבְתָא וּכְדֵי לְהַטּוֹת
את השיחה לעניין אחר,placeholder,אֶת הַשִּׂיחָה לְעִנְיָן אַחֵר
שאלה מדוע האבטובוס,placeholder,שָׁאֲלָה מַדּוּעַ הָאַבְטוֹבּוּס
עדיין ממשיך לנסוע,placeholder,עֲדַיִן מַמְשִׁיךְ לִנְסֹעַ
כל-כך לאט כי לאוטו,placeholder,כָּל-כָּךְ לְאַט כִּי לְאוֹטוֹ
משא אחד היה פנצר ליד,placeholder,מַשָּׂא אֶחָד הָיָה פַּנְצֶר לְיַד
וואלאך הסביר אבא,placeholder,וָאלָאךְ הִסְבִּיר אַבָּא
כששב מקדמת,placeholder,כְּשֶׁשָּׁב מִקִּדְמַת
האוטובוס ואכן על-יד חדר,placeholder,הָאוֹטוֹבּוּס וְאָכֵן עַל-יַד חֲדַר
ההלוויות של בית-החולים,placeholder,הַהַלְוָיוֹת שֶׁל בֵּית-הַחוֹלִים
שערי-צדק - בית-החולים של,placeholder,שַׁעֲרֵי-צֶדֶק - בֵּית-הַחוֹלִים שֶׁל
דער משוגענער דייטש,placeholder,דֶּער מְשׁוּגֶענֶער דַּיְטְשׁ
כפי שנהגו לכנותו,placeholder,כְּפִי שֶׁנָּהֲגוּ לְכַנּוֹתוֹ
אצלנו - עמדה משאית,placeholder,אֶצְלֵנוּ - עָמְדָה מַשָּׂאִית
עמוסה עופות ואל אחוריה,placeholder,עֲמוּסָה עוֹפוֹת וְאֶל אֲחוֹרֶיהָ
צמודים אחוריה של משאית,placeholder,צְמוּדִים אֲחוֹרֶיהָ שֶׁל מַשָּׂאִית
אחרת וסבלים מעבירים,placeholder,אַחֶרֶת וְסַבָּלִים מַעֲבִירִים
במהירות מפלטפורמה,placeholder,בִּמְהִירוּת מִפְּלַטְפוֹרְמָה
לפלטפורמה את כלובי,placeholder,לִפְלַטְפוֹרְמָה אֶת כְּלוּבֵי
התרנגולות אתה רואה,placeholder,הַתַּרְנְגוֹלוֹת אַתָּה רוֹאֶה
ילדי אמרה סבתא,placeholder,יַלְדִּי אָמְרָה סָבְתָא
כשהיו אבא ואמא,placeholder,כְּשֶׁהָיוּ אַבָּא וְאִמָּא
טרודים בהכנות לירידה,placeholder,טְרוּדִים בַּהֲכָנוֹת לַיְּרִידָה
ליד משטרת מחנה-יהודה,placeholder,לְיַד מִשְׁטֶרֶת מַחֲנֵה-יְהוּדָה
כשאבטומוביל אחד,placeholder,כְּשֶׁאַבְטוֹמוֹבִּיל אֶחָד
מתקלקל וכבר לא יכול יותר,placeholder,מִתְקַלְקֵל וּכְבָר לֹא יָכוֹל יוֹתֵר
לנסוע צריך לבוא אליו,placeholder,לִנְסֹעַ צָרִיךְ לָבוֹא אֵלָיו
אבטומוביל חדש ולקחת,placeholder,אַבְטוֹמוֹבִּיל חָדָשׁ וְלָקַחַת
ממנו את העופות שלא,placeholder,מִמֶּנּוּ אֶת הָעוֹפוֹת שֶׁלֹּא
ימותו ולאחר שבחנה את,placeholder,יָמוּתוּ וּלְאַחַר שֶׁבָּחֲנָה אֶת
פני לראות אם ירדתי לסוף,placeholder,פָּנַי לִרְאוֹת אִם יָרַדְתִּי לְסוֹף
דעתה הוסיפה בלחישה,placeholder,דַּעְתָּהּ הוֹסִיפָה בִּלְחִישָׁה
כי תשמח מאוד אם יעלה,placeholder,כִּי תִּשְׂמַח מְאֹד אִם יַעֲלֶה
בידי לבוא אליה בערב,placeholder,בְּיָדִי לָבוֹא אֵלֶיהָ בָּעֶרֶב
שהרי גם אנחנו צריכים,placeholder,שֶׁהֲרֵי גַּם אֲנַחְנוּ צְרִיכִים
לעשות איזשהו,placeholder,לַעֲשׂוֹת אֵיזֶשֶׁהוּ
טרנספורט בשבוע,placeholder,טְרַנְסְפּוֹרְט בַּשָּׁבוּעַ
השני של ספטמבר אבדו,placeholder,הַשֵּׁנִי שֶׁל סֶפְּטֶמְבֶּר אָבְדוּ
לפתע פתאום עקבותיו של,placeholder,לְפֶתַע פִּתְאוֹם עִקְּבוֹתָיו שֶׁל
אדמור בני-ברקי נודע,placeholder,אַדְמוֹר בְּנֵי-בְרָקִי נוֹדָע
בשערים לאחר שעות של,placeholder,בַּשְּׁעָרִים לְאַחַר שָׁעוֹת שֶׁל
חיפושים קדחתניים,placeholder,חִפּוּשִׁים קַדַּחְתָּנִיִּים
מלאי חרדה התברר,placeholder,מְלֵאֵי חֲרָדָה הִתְבָּרֵר
שהצדיק יצא בחשאי,placeholder,שֶׁהַצַּדִּיק יָצָא בַּחֲשַׁאי
מביתו מלווה באיש סודו,placeholder,מִבֵּיתֹו מְלֻוֶּה בְּאִישׁ סוֹדֹו
